,m_address,m_coordinates,m_operating_mode,m_tariff_id,m_pole_id,m_meter_phase,m_id,m_serial,m_tariff.name,m_tariff.electricity_rate_type,m_tariff.block_rate,m_tariff.rate_amount.value,m_tariff.rate_amount.numerator,m_tariff.rate_amount.denominator,m_tariff.time_of_use,m_tariff.load_limit_type,m_tariff.load_limit.value,m_tariff.load_limit.unit,m_tariff.plan_type,m_tariff.low_balance_threshold.amount,m_tariff.low_balance_threshold.currency,m_tariff.inrush_current_protection_disabled,m_tariff.block_rate_cycle_reset_energy,m_tariff.last_block_rate_cycle_reset_at,m_tariff.daily_energy_limit,m_tariff.daily_energy_limit_unit,id
603,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ373,,4251f58e-36fb-4ed8-81ca-411eae8b2464,SMRSDRF-02-00088659,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,5ef84c0b-00d9-41dc-9ff9-9572113801ed
604,,,auto,01a2e0be-7a4c-4630-b1a9-441723992da3,,,9f7591a7-1b9c-4ddf-860e-d4355b037f6e,SMRSDRF-02-0008851B,Small Business Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,10000,Watts,,0,ETB,False,,,,kWh,19026136-c63b-4abe-aedf-6750436eeb1f
605,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,7f499c4f-f4f6-4837-b5d1-1026a4aa481f,SMRSDRF-02-000882F9,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,528eb12d-718d-46af-bcae-eaed21095ba7
606,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,cba0a5e8-ade5-41f3-a177-04c1fa08112d,SMRSDRF-02-00087EDF,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,a30c7095-b729-43ff-9174-3e75d7436e46
607,,,on,439df054-f98d-4132-98cc-d9503b59fe13,,,4156fabb-2e99-4a98-9be0-0de595c76112,SMRSDRF-02-00087ECA,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,6ea6ff6d-a521-4688-861a-bdd5a4d66843
608,,,auto,7e58f541-7f44-4649-98cf-f3f8d04e7e2e,,,f2aa1fa9-dc2d-48e1-bc6b-5da19fb0cb68,SMRSDRF-02-00087EF3,Premium HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,5000,Watts,,0,ETB,False,,,,kWh,0be332b0-7350-490b-8a10-5e42ccb4998c
609,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,1ca8fef6-2e0c-40db-ad74-dd243e50e158,SMRSDRF-02-00087EEB,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,d5101c6d-11c6-4cdc-bcab-e065f1e87f5e
610,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,LVZ217,,76da6f80-d807-43a3-ad61-30b91eeff832,SMRSDRF-02-000883F4,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,96615bd6-b1ec-4d95-b324-cc89e0c08ac4
611,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,0dc93803-b321-40bc-ba20-27ce1aaf4bad,SMRSDRF-02-00088430,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,5d8abc9e-5d7e-4cff-9ac8-0fd7ca4537cf
612,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,306d6391-7b8a-4af4-97b7-6ace2f842fb1,SMRSDRF-02-00087EE2,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,97eddc3e-f38f-43fb-b67e-fa1932d62b00
613,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,bf0f0996-142f-4148-9738-066e37387daa,SMRSDRF-02-00087EBC,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,9ae302f3-1836-4feb-ab98-abe94df0037b
614,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ317,,e1878662-e2f8-414f-b9c2-a3c905a9b968,SMRSDRF-02-00087EA1,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,b54862b5-18ca-47c9-950d-3425b4b9178c
615,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ317,,aff666f0-8f46-4e53-94e9-243ffa704332,SMRSDRF-02-00087ECB,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,6b1767ca-0299-4c00-99b9-0235805e7773
616,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ317,,613f9ca3-a26a-436e-a8f3-df51f577cc92,SMRSDRF-02-0008853C,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,ebc3be83-5352-4d87-b1e5-5f4f4f48c4ff
617,,,auto,7e58f541-7f44-4649-98cf-f3f8d04e7e2e,LVZ317,,98ef6087-77ed-438f-8e67-fcbb58a9e54f,SMRSDRF-02-0008853D,Premium HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,5000,Watts,,0,ETB,False,,,,kWh,0aaf59b3-0a12-43e1-90f6-f139eca3a826
618,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,a6b533b2-2f50-49c9-bd34-335913422391,SMRSDRF-02-00088094,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e2a0aee8-4cd0-4cc9-a6fc-30fe92bae469
619,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,1d269455-860b-4665-a22e-5259fe662dff,SMRSDRF-02-000883E5,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,ef0db57d-dab3-46f4-a8c1-cde6d8ff2e87
620,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,fc3a995c-c2d8-4aff-a56f-5320c508105d,SMRSDRF-02-00088646,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e1c32bca-eb31-458f-998c-5bdddf676c1b
621,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ31,,a1b5213d-7f18-4be0-856e-141d21f50b3f,SMRSDRF-02-00088629,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,a72b8b74-1166-4ae8-9d26-a4e5306c51b7
622,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ313,,fd7b1a76-9f75-4933-8ed1-f67e986cdecc,SMRSDRF-02-00088095,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,75e50db2-7e15-4348-aad8-25e724599cdc
623,,,auto,01a2e0be-7a4c-4630-b1a9-441723992da3,LVZ312,,6adf929c-13a9-46b1-9565-18cc442940df,SMRSDRF-02-0008809A,Small Business Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,10000,Watts,,0,ETB,False,,,,kWh,b98e6944-784b-4046-b9fa-d108b5269708
624,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ338,,76d33da2-fe83-4635-8657-308342c878d2,SMRSDRF-02-00088520,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,ba6f63c0-9355-450f-9c3b-4693e7a41492
625,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ1110,,240e20f3-ab79-4276-bc41-d199b141334b,SMRSDRF-02-000883B0,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,c3aad072-d5b9-4d69-a36e-b6aa49bc1af9
626,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ174,,a6a8f670-dfe2-4c39-b40a-6cd813924066,SMRSDRF-02-000883BA,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,1867baa2-970c-4047-85e1-94d4fd09dbbe
627,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ175,,9db73b8f-f22e-4db2-b2bc-aeb196979a81,SMRSDRF-02-00088420,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,f70b5bc3-791e-42b5-b61c-0723a205a441
628,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ175,,0a005566-99d4-4465-b840-179320e257f0,SMRSDRF-02-0008841C,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,a990a36d-52e7-43d6-87c2-dbe54253eef8
629,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,79befdfe-2228-46c0-b81d-383098faa233,SMRSDRF-02-0008841E,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,7e3f1d8e-d835-47f6-a149-fec3e289b6d7
630,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ175,,3b088c43-f51d-4ee5-a7ae-9f060005bcd5,SMRSDRF-02-00088407,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,016f6a30-10ac-4307-bc5f-31c162c2d5b6
631,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,f2c62566-3031-44e6-9b41-c24c1a99e2a6,SMRSDRF-02-00088199,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,aaf6d109-b2ac-4ef4-be5b-633ddd38f293
632,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,76e7eef1-417d-417a-835d-1163b9282838,SMRSDRF-02-000881A4,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,0bb7cce2-18df-4f4c-b1b5-c328130bcc1e
633,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ328,,031580b5-7ee0-4228-8a60-da14ee54796f,SMRSDRF-02-00088196,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,2eccc1e3-3c7e-456a-b242-f676617f3460
634,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ337,,d95e17d8-0cb8-40fa-8367-d5fe6fa7faff,SMRSDRF-02-00088504,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,8ad1fc28-68a5-4ae9-9d35-26b2c59338dd
635,,,auto,01a2e0be-7a4c-4630-b1a9-441723992da3,LVZ349,,8a8a50ea-ca2f-4103-9b87-0e0dbe0ca4e3,SMRSDRF-02-0008850A,Small Business Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,10000,Watts,,0,ETB,False,,,,kWh,c6706efa-2eb4-4133-ac78-34566ee99139
636,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ363,,9638fc38-2a08-458f-9d58-7b2fe6b958b6,SMRSDRF-02-000884F4,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e6bbc3cb-1f07-4c23-900c-5b6a4392aef2
637,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ338,,77276a5f-b55e-4264-b3b8-e5eb23b1a00d,SMRSDRF-02-000884CC,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,34b6d6f6-c2db-4486-b7a5-ce3fc19d2ab5
638,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,a78c9221-6412-4ba4-bc10-a17faefc16cc,SMRSDRF-02-0008818F,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,f329a797-3afe-4f70-81b8-b785d024a438
639,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ363,,1bde409e-87d2-40b5-bf69-4b560704ee6c,SMRSDRF-02-0008851D,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,dd6204d5-27eb-4d60-a400-9fcecf436607
640,,,auto,01a2e0be-7a4c-4630-b1a9-441723992da3,LVZ338,,5b754565-e757-4410-aa82-4889f0b672f9,SMRSDRF-02-000881A0,Small Business Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,10000,Watts,,0,ETB,False,,,,kWh,142c7a00-be8e-4aac-be9a-6787bfc16f6d
641,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,a0edddc2-c075-464c-a714-2de8ed180f89,SMRSDRF-02-0008852A,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,0c7b62a7-a18c-4a30-b91d-562872177b11
642,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ363,,b1fa23b3-d862-4e9e-a775-142705b980c2,SMRSDRF-02-00088514,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e226e424-2c0a-43ea-975c-2999019aeac6
643,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ357,,3cc961eb-c7ff-49e4-bfcc-c4d4511401dc,SMRSDRF-02-0008851A,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,c16b4619-18cd-42a0-9344-7d5129713ed9
644,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ358,,59ee9774-9858-428f-bdc4-cdd6332386f4,SMRSDRF-02-000881AE,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,f9b3b772-7a12-43ae-9b7f-84924ef3c447
645,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ359,,42714510-df3b-46cd-ad2b-2eb82d4f205c,SMRSDRF-02-00088524,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,b9ede1a4-c7c9-4a6b-8cd0-ba865abf229e
646,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,fd816c2d-502a-415b-9bf5-638a56ea7d82,SMRSDRF-02-00088526,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,31e1cb2f-2d48-462f-af00-3e40a1ebf015
647,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,dd089f7e-a50d-4eaf-9a80-6769b3adc095,SMRSDRF-02-00088424,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,70b34e74-b0a9-4020-8948-c01b560a423f
648,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,e63a4972-1caa-4d2a-ade7-ab780f9a3dd8,SMRSDRF-02-00088594,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e05a681b-50ab-4c68-a932-8aabd0d74560
649,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,afd20588-9f4f-4a2e-9e77-9a9fe64e60e6,SMRSDRF-02-0008819E,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,aa848d82-5fa6-4794-a158-2e6e7d74bb9d
650,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,LVZ289,,8d06fc49-41bd-4964-b91a-e5bc26c09880,SMRSDRF-02-00088365,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,91c5d1f6-cfa7-49e7-8401-8f7cba20e251
651,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ327,,16346264-b897-4b10-b08e-bd198cd3e9e3,SMRSDRF-02-000881A3,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,c4b27b51-d0d7-4a6b-9280-f6d0b7ce6e18
652,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ38,,162f139c-d5d6-4d6e-af79-4cf55399b4a1,SMRSDRF-02-00088502,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,d7a28aa3-df7d-440d-8fd6-5750f3fc0232
653,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,c201f440-c11e-4693-b47b-8cca4384cf7d,SMRSDRF-02-000882B0,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,566ee117-369c-4f9d-adda-74db4a8b3f65
654,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ313,,750bd164-fda6-4577-b44a-21354551855c,SMRSDRF-02-00088544,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,062889a8-3399-44ff-89fb-f12cd081260d
